Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
179,294,9,10,10,29,0,0,0,0,0,287.2517006802721,164.45814357951622,835.5418564204821
180,294,9,10,10,29,0,0,0,0,0,292.65986394557825,164.87906891083838,835.120931089161
181,294,9,10,10,29,0,0,0,0,0,291.7687074829932,165.28229549944808,834.7177045005517
182,294,9,10,10,29,0,0,0,0,0,290.8775510204082,165.80355652422114,834.1964434757795
183,294,9,10,10,29,0,0,0,0,0,289.98639455782313,166.25640857066335,833.7435914293372
184,294,9,10,10,29,0,0,0,0,0,290.1156462585034,166.7263958815638,833.2736041184357
185,294,9,10,10,29,0,0,0,0,0,289.2244897959184,167.10942323833171,832.890576761668
186,294,9,10,10,29,0,0,0,0,0,288.3333333333333,167.44007504261756,832.5599249573821
187,294,9,10,10,29,0,0,0,0,0,287.4421768707483,167.88938874763517,832.1106112523651
188,294,9,10,10,29,0,0,0,0,0,287.96598639455783,168.2706683034733,831.7293316965266
189,294,9,10,10,29,0,0,0,0,0,287.0748299319728,168.68557392425927,831.3144260757401
190,294,9,10,10,29,0,0,0,0,0,297.0408163265306,169.05384888294,830.9461511170603
191,294,9,10,10,29,0,0,0,0,0,296.1224489795918,169.42138468058448,830.578615319415
192,294,9,10,10,29,0,0,0,0,0,299.7755102040816,169.80713392701952,830.1928660729811
193,294,9,10,10,29,0,0,0,0,0,298.85714285714283,170.20880345060246,829.791196549397
194,294,9,10,10,29,0,0,0,0,0,297.9387755102041,170.6437325197514,829.3562674802481
195,294,9,10,10,29,0,0,0,0,0,297.0204081632653,170.97586298543095,829.0241370145687
196,294,9,10,10,29,0,0,0,0,0,300.3741496598639,171.25800390928538,828.7419960907148
197,294,9,10,10,29,0,0,0,0,0,299.4557823129252,171.53937771054996,828.4606222894495
198,293,9,10,10,29,0,0,0,0,0,297.77474402730377,171.60372850656066,828.3962714934387
199,293,9,10,10,29,0,0,0,0,0,296.8600682593857,172.01742787933654,827.982572120662
200,293,9,10,10,29,0,0,0,0,0,302.14334470989763,172.3481350012252,827.6518649987754
201,293,9,10,10,29,0,0,0,0,0,301.2150170648464,172.6101525824765,827.3898474175229
202,293,9,10,10,29,0,0,0,0,0,300.2866894197952,172.97412909572685,827.0258709042736
203,293,9,10,10,29,0,0,0,0,0,299.358361774744,173.42299970303577,826.5770002969643
204,293,9,10,10,29,0,0,0,0,0,299.20819112627987,173.90559905073516,826.0944009492649
205,293,9,10,10,29,0,0,0,0,0,298.2798634812287,174.28537731244327,825.7146226875566
206,293,9,10,10,29,0,0,0,0,0,297.35153583617745,174.52820480287258,825.4717951971272
207,293,9,10,10,29,0,0,0,0,0,296.42320819112626,174.92418391865124,825.0758160813488
208,293,9,10,10,29,0,0,0,0,0,296.19112627986345,175.4054034045337,824.5945965954662
209,293,9,10,10,29,0,0,0,0,0,295.26279863481227,175.95445029879383,824.0455497012057
210,293,9,10,10,29,0,0,0,0,0,294.3344709897611,176.33241675916335,823.6675832408365
211,293,9,10,10,29,0,0,0,0,0,293.4061433447099,176.60681592633415,823.3931840736655
212,293,9,10,10,29,0,0,0,0,0,293.03754266211604,177.05170768046062,822.9482923195393
213,293,9,10,10,29,0,0,0,0,0,292.10921501706486,177.5644230852422,822.4355769147578
214,293,9,10,10,29,0,0,0,0,0,291.1808873720137,178.11083245352822,821.8891675464718
215,293,9,10,10,29,0,0,0,0,0,290.25255972696243,178.45202794117424,821.547972058826
216,293,9,10,10,29,0,0,0,0,0,289.6382252559727,178.77587986103495,821.2241201389648
217,293,9,10,10,29,0,0,0,0,0,288.70989761092153,179.26956003403117,820.7304399659696
218,293,9,10,10,29,0,0,0,0,0,287.7815699658703,179.86519168021948,820.1348083197801
219,293,9,10,10,29,0,0,0,0,0,286.8532423208191,180.49451541868171,819.5054845813185
220,293,9,10,10,29,0,0,0,0,0,289.098976109215,180.81782476952495,819.1821752304744
221,293,9,10,10,29,0,0,0,0,0,288.16382252559725,181.22601734842254,818.7739826515771
222,293,9,10,10,29,0,0,0,0,0,287.22866894197955,181.82148223862657,818.1785177613732
223,293,9,10,10,29,0,0,0,0,0,286.2935153583618,182.50183036639507,817.4981696336047
224,293,9,10,10,29,0,0,0,0,0,285.7952218430034,183.14740982693093,816.8525901730702
225,293,9,10,10,29,0,0,0,0,0,284.8600682593857,183.5012517802682,816.4987482197317
226,293,9,10,10,29,0,0,0,0,0,283.9249146757679,183.9563118713061,816.0436881286934
227,293,9,10,10,29,0,0,0,0,0,282.98976109215016,184.5641187620139,815.4358812379861
228,292,9,10,10,29,0,0,0,0,0,281.5068493150685,184.75764767910337,815.2423523208965
229,292,9,10,10,29,0,0,0,0,0,280.5753424657534,185.379352140373,814.6206478596268
230,292,9,10,10,29,0,0,0,0,0,282.3767123287671,185.69296916739304,814.307030832607
231,292,9,10,10,29,0,0,0,0,0,281.43835616438355,186.10781000598084,813.892189994019
232,292,9,10,10,29,0,0,0,0,0,280.66438356164383,186.65889491396067,813.341105086039
233,292,9,10,10,29,0,0,0,0,0,279.7260273972603,187.27809034042167,812.7219096595776
234,292,9,10,10,29,0,0,0,0,0,278.78767123287673,187.86308807692467,812.1369119230761
235,292,9,10,10,29,0,0,0,0,0,277.8493150684931,188.1732990931179,811.8267009068818
236,292,9,10,10,29,0,0,0,0,0,277.458904109589,188.6036891531753,811.3963108468245
237,292,9,10,10,29,0,0,0,0,0,276.52054794520546,189.13558759069758,810.8644124093023
238,292,9,10,10,29,0,0,0,0,0,275.5821917808219,189.71797295239483,810.2820270476049
239,292,9,10,10,29,0,0,0,0,0,274.64383561643837,190.26613966773203,809.7338603322671
240,292,9,10,10,29,0,0,0,0,0,286.25342465753425,190.58006719759123,809.4199328024084
241,292,9,10,10,29,0,0,0,0,0,285.28767123287673,191.03098842751675,808.9690115724837
242,292,9,10,10,29,0,0,0,0,0,284.32191780821915,191.6009650101803,808.3990349898203
243,292,9,10,10,29,0,0,0,0,0,283.35616438356163,192.18766476264233,807.812335237357
244,292,9,10,10,29,0,0,0,0,0,282.44520547945206,192.77438906361073,807.2256109363892
245,291,9,10,10,29,0,0,0,0,0,282.446735395189,193.44151774044366,806.558482259556
246,291,9,10,10,29,0,0,0,0,0,281.4776632302405,193.8709811080176,806.1290188919821
247,291,9,10,10,29,0,0,0,0,0,280.5085910652921,194.47225264026486,805.5277473597354
248,291,9,10,10,29,0,0,0,0,0,280.5704467353952,195.03836573462252,804.9616342653768
249,291,9,10,10,29,0,0,0,0,0,279.60137457044675,195.62163898518386,804.3783610148155
250,291,9,10,10,29,0,0,0,0,0,284.11683848797253,195.9835088259787,804.0164911740206
251,291,9,10,10,29,0,0,0,0,0,283.1340206185567,196.4308790449929,803.569120955007
252,291,9,10,10,29,0,0,0,0,0,283.45704467353954,197.01635183743275,802.9836481625672
253,290,9,10,10,29,0,0,0,0,0,282.3724137931035,197.1757117962913,802.8242882037088
254,290,9,10,10,29,0,0,0,0,0,281.39310344827584,197.75844783908232,802.241552160918
255,290,9,10,10,29,0,0,0,0,0,280.41379310344826,198.11630491886024,801.8836950811392
256,290,9,10,10,29,0,0,0,0,0,280.93793103448274,198.56074511855752,801.4392548814425
257,290,9,10,10,29,0,0,0,0,0,279.95862068965516,199.14309603835443,800.8569039616452
258,290,9,10,10,29,0,0,0,0,0,278.9793103448276,199.72471631292152,800.2752836870781
259,290,9,10,10,29,0,0,0,0,0,278.0,200.3063095631435,799.6936904368561
260,290,9,10,10,29,0,0,0,0,0,280.88965517241377,200.66499000654187,799.3350099934576
261,290,9,10,10,29,0,0,0,0,0,279.90344827586205,201.10950938326587,798.8904906167337
262,290,9,10,10,29,0,0,0,0,0,278.9172413793103,201.72675046795382,798.2732495320452
263,290,9,10,10,29,0,0,0,0,0,277.9310344827586,202.3429477593911,797.6570522406096
264,290,9,10,10,29,0,0,0,0,0,277.02758620689656,202.95914954947406,797.0408504505264
265,290,9,10,10,29,0,0,0,0,0,276.04137931034484,203.3853248197623,796.6146751802376
266,290,9,10,10,29,0,0,0,0,0,275.0551724137931,203.82804600009968,796.1719539999008
267,290,9,10,10,29,0,0,0,0,0,274.0689655172414,204.512420003096,795.4875799969046
268,290,9,10,10,29,0,0,0,0,0,273.8689655172414,205.16169512068004,794.8383048793203
269,289,9,10,10,29,0,0,0,0,0,273.8269896193772,206.16288822487434,793.8371117751254
270,289,9,10,10,29,0,0,0,0,0,278.3598615916955,206.62270361141233,793.3772963885875
271,289,9,10,10,29,0,0,0,0,0,277.35640138408303,207.01115489003772,792.9888451099623
272,289,9,10,10,29,0,0,0,0,0,276.2698961937716,207.65930716938877,792.3406928306116
273,289,9,10,10,29,0,0,0,0,0,275.2664359861592,208.27217121692112,791.7278287830783
274,289,9,10,10,29,0,0,0,0,0,274.2629757785467,208.884348374491,791.1156516255095
275,289,9,10,10,29,0,0,0,0,0,273.25951557093424,209.2888272261762,790.7111727738235
276,289,9,10,10,29,0,0,0,0,0,274.47058823529414,209.67586207099583,790.3241379290039
277,289,9,10,10,29,0,0,0,0,0,273.46712802768167,210.32260838133493,789.6773916186652
278,289,9,10,10,29,0,0,0,0,0,272.4636678200692,210.91649869631692,789.0835013036827
279,289,9,10,10,29,0,0,0,0,0,271.46020761245677,211.51003485611045,788.4899651438895
280,289,9,10,10,29,0,0,0,0,0,271.2871972318339,211.9139270556101,788.0860729443896
281,289,9,10,10,29,0,0,0,0,0,270.28373702422147,212.31724014430287,787.6827598556961
282,289,9,10,10,29,0,0,0,0,0,269.280276816609,212.94515962683855,787.0548403731606
283,289,9,10,10,29,0,0,0,0,0,268.2768166089965,213.53791132863117,786.4620886713687
284,289,9,10,10,29,0,0,0,0,0,267.92387543252596,214.1306925100808,785.869307489919
285,289,9,10,10,29,0,0,0,0,0,266.9204152249135,214.497502847245,785.5024971527546
286,289,9,10,10,29,0,0,0,0,0,265.91695501730106,214.84619329199992,785.1538067079995
287,289,9,10,10,29,0,0,0,0,0,264.9134948096886,215.4546083449531,784.5453916550467
288,289,9,10,10,29,0,0,0,0,0,264.2698961937716,216.04560577816895,783.9543942218309
289,289,9,10,10,29,0,0,0,0,0,263.2664359861592,216.58327294376664,783.4167270562328
290,289,9,10,10,29,0,0,0,0,0,262.2629757785467,216.93082239277425,783.0691776072249
291,289,9,10,10,29,0,0,0,0,0,261.25951557093424,217.2602988864024,782.739701113597
292,289,9,10,10,29,0,0,0,0,0,260.0899653979239,217.83187169516918,782.1681283048298
293,289,9,10,10,29,0,0,0,0,0,259.0865051903114,218.40340424535788,781.5965957546417
294,289,9,10,10,29,0,0,0,0,0,258.08304498269894,218.93960245109463,781.060397548905
295,289,9,10,10,29,0,0,0,0,0,257.0795847750865,219.30319944105548,780.6968005589438
