Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
297,154,1,1,1,3,1,1,1,3,43,325,274.94220946439697,712.0707775485901
298,154,1,1,1,3,1,1,1,3,43,325,273.8679079607667,713.1450790522204
299,154,1,1,1,3,1,1,1,3,43,325,272.7413394730057,714.2716475399812
300,154,1,1,1,3,1,1,1,3,43,351,315.8168660183208,671.1961209946662
301,154,1,1,1,3,1,1,1,3,43,375,313.1332897750425,673.8796972379444
302,154,1,1,1,3,1,1,1,3,43,375,309.8149075633899,677.1980794495971
303,154,1,1,1,3,1,1,1,3,43,375,307.8837117630519,679.1292752499348
304,154,1,1,1,3,1,1,1,3,43,375,306.7570677915207,680.2559192214663
305,154,1,1,1,3,1,1,1,3,43,375,305.55406583616053,681.4589211768263
306,154,1,1,1,3,1,1,1,3,43,375,304.42588830279266,682.5870987101943
307,154,1,1,1,3,1,1,1,3,43,375,303.1980059795807,683.8149810334063
308,154,1,1,1,3,1,1,1,3,43,375,301.2898443698132,685.7231426431737
309,154,1,1,1,3,1,1,1,3,43,375,300.1700619389378,686.8429250740493
310,154,1,1,1,3,1,1,1,3,43,375,299.0879743096953,687.9250127032917
311,154,1,1,1,3,1,1,1,3,43,375,297.6752789151881,689.3377080977986
312,154,1,1,1,3,1,1,1,3,43,375,296.88215808704905,690.1308289259376
313,154,1,1,1,3,1,1,1,3,43,375,296.17642718138654,690.8365598316004
314,154,1,1,1,3,1,1,1,3,43,375,295.4579828603094,691.5550041526776
315,154,1,1,1,3,1,1,1,3,43,375,294.13152748924296,692.8814595237443
316,154,1,1,1,3,1,1,1,3,43,375,292.0257564334221,694.987230579565
317,154,1,1,1,3,1,1,1,3,43,375,290.14906240984266,696.8639246031445
318,154,1,1,1,3,1,1,1,3,43,375,288.48545686523903,698.5275301477477
319,154,1,1,1,3,1,1,1,3,43,375,286.6048281856564,700.4081588273305
320,154,1,1,1,3,1,1,1,3,43,375,284.7358334420714,702.2771535709156
321,154,1,1,1,3,1,1,1,3,43,375,282.87053038747325,704.1424566255135
322,154,1,1,1,3,1,1,1,3,43,375,281.05815436649783,705.954832646489
323,154,1,1,1,3,1,1,1,3,43,375,279.43482730255175,707.5781597104356
324,154,1,1,1,3,1,1,1,3,43,375,277.639583800763,709.3734032122245
325,154,1,1,1,3,1,1,1,3,43,375,276.0096142410069,711.0033727719803
326,154,1,1,1,3,1,1,1,3,43,375,274.1304693731203,712.8825176398665
327,154,1,1,1,3,1,1,1,3,43,375,272.5343796083934,714.4786074045935
328,154,1,1,1,3,1,1,1,3,43,375,271.1895971652539,715.8233898477334
329,154,1,1,1,3,1,1,1,3,43,375,270.1273958721354,716.8855911408514
330,154,1,1,1,3,1,1,1,3,43,375,314.81144859513927,672.2015384178479
331,154,1,1,1,3,1,1,1,3,43,375,311.6902401270007,675.3227468859867
332,154,1,1,1,3,1,1,1,3,43,375,309.9479432900856,677.0650437229015
333,154,1,1,1,3,1,1,1,3,43,375,308.3841327184349,678.6288542945521
334,154,1,1,1,3,1,1,1,3,43,375,307.05164071976264,679.961346293224
