Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
33,187,1,1,1,3,1,1,0,2,11,60,390.97652767070053,598.3282851635241
34,187,1,1,1,3,1,1,0,2,11,60,387.26572644917354,602.0390863850511
35,187,1,1,1,3,1,1,0,2,11,60,383.45361446149167,605.8511983727332
36,187,1,1,1,3,1,1,0,2,11,60,379.6636689137492,609.6411439204758
37,187,1,1,1,3,1,1,0,2,11,60,376.28580467910234,613.0190081551223
38,187,1,1,1,3,1,1,0,2,11,60,372.94324417505163,616.3615686591727
39,187,1,1,1,3,1,1,0,2,11,60,369.2753410105922,620.0294718236322
40,187,1,1,1,3,1,1,0,2,11,60,365.9632732091831,623.3415396250418
41,187,1,1,1,3,1,1,0,2,11,60,362.93611965900135,626.3686931752234
42,187,1,1,1,3,1,1,0,2,11,60,360.2523061238147,629.0525067104095
43,187,1,1,1,3,1,1,0,2,11,60,357.7741844526611,631.5306283815634
44,187,1,1,1,3,1,1,0,2,11,60,355.17717505319746,634.1276377810271
45,187,1,1,1,3,1,1,0,2,11,60,352.5125906178992,636.7922222163253
46,187,1,1,1,3,1,1,0,2,11,60,349.6705940735068,639.6342187607175
47,187,1,1,1,3,1,1,0,2,11,60,347.4555487542047,641.8492640800198
48,187,1,1,1,3,1,1,0,2,11,60,345.0635540361481,644.2412587980767
49,187,1,1,1,3,1,1,0,2,11,60,342.71207755768603,646.5927352765391
50,187,1,1,1,3,1,1,0,2,11,60,340.31787142782787,648.9869414063971
51,187,1,1,1,3,1,1,0,2,11,60,337.996294533078,651.3085183011467
52,187,1,1,1,3,1,1,0,2,11,60,335.7363779443771,653.5684348898475
53,187,1,1,1,3,1,1,0,2,11,60,333.70459406854707,655.6002187656775
54,187,1,1,1,3,1,1,0,2,11,60,332.07851759863564,657.2262952355891
55,187,1,1,1,3,1,1,0,2,11,60,330.1213185336074,659.1834943006174
56,185,1,1,1,3,1,1,1,3,12,58,324.9227376662622,664.2664515229272
57,185,1,1,1,3,1,1,1,3,12,58,323.47470452233324,665.7144846668559
58,185,1,1,1,3,1,1,1,3,12,58,322.0887599918211,667.1004291973682
59,185,1,1,1,3,1,1,1,3,12,58,320.7334823029889,668.4557068862008
60,185,1,1,1,3,1,1,1,3,12,58,370.5435489888322,618.6456402003568
61,182,1,1,1,3,1,1,1,3,15,59,350.9503046785723,638.0606843324167
62,182,1,1,1,3,1,1,1,3,15,59,343.36884324550914,645.6421457654795
63,182,1,1,1,3,1,1,1,3,15,59,340.3109288732605,648.7000601377288
