Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
150,98,2,2,2,6,0,0,0,0,2,270.58730206432307,279.60542577275424,720.3945742272457
151,97,2,2,2,6,0,1,0,1,2,280.54844400426066,280.292274559394,719.7077254406059
152,97,2,2,2,6,0,1,0,1,2,277.74295956421815,279.40228960987054,720.5977103901296
153,97,2,2,2,6,0,1,0,1,2,274.965529968576,278.47411104343024,721.5258889565697
154,97,2,2,2,6,0,1,0,1,2,272.2158746688902,277.58411469928245,722.4158853007174
155,97,2,2,2,6,0,1,0,1,2,269.4937159222012,276.65592512965844,723.3440748703415
156,97,2,2,2,6,0,1,0,1,2,266.7987787629793,275.6895438733257,724.3104561266742
157,97,2,2,2,6,0,1,0,1,2,264.1307909753495,274.7613448621228,725.2386551378775
158,97,2,2,2,6,0,1,0,1,2,261.48948306559606,273.79495303920106,726.205046960799
159,97,2,2,2,6,0,1,0,1,2,258.87458823493995,272.82854689956156,727.1714531004386
160,97,2,2,2,6,0,1,0,1,2,259.1840417066429,271.82395618931423,728.1760438106854
161,97,2,2,2,6,0,1,0,1,2,257.5018310212225,270.8575506175511,729.1424493824486
162,97,2,2,2,6,0,1,0,1,2,254.92681271101006,269.85295311173877,730.1470468882609
163,97,2,2,2,6,0,1,0,1,2,252.3775445838998,268.8865244336016,731.1134755663985
164,97,2,2,2,6,0,1,0,1,2,249.85376913806107,267.92008683190903,732.0799131680913
165,97,2,2,2,6,0,1,0,1,2,255.68800863418645,266.9536477047511,733.0463522952485
166,97,2,2,2,6,0,1,0,1,2,261.1348532494748,265.9872296501527,734.012770349847
167,97,2,2,2,6,0,1,0,1,2,258.5235047169801,265.0971762551263,734.9028237448739
168,97,2,2,2,6,0,1,0,1,2,255.93826966981038,264.16893082409587,735.8310691759042
169,97,2,2,2,6,0,1,0,1,2,253.37888697311217,263.27885427108197,736.7211457289179
170,97,2,2,2,6,0,1,0,1,2,250.845098103381,262.3505861053773,737.6494138946229
171,97,2,2,2,6,0,1,0,1,2,248.33664712234733,261.46050036518074,738.5394996348191
172,97,2,2,2,6,0,1,0,1,2,245.85328065112375,260.57041011640274,739.4295898835973
173,97,2,2,2,6,0,1,0,1,2,243.39474784461243,259.6421286640792,740.3578713359208
174,97,2,2,2,6,0,1,0,1,2,240.96080036616635,258.75202987536693,741.2479701246334
175,97,2,2,2,6,0,1,0,1,2,238.55119236250476,257.82374026929494,742.1762597307049
176,97,2,2,2,6,0,1,0,1,2,236.16568043887966,256.93363340811663,743.0663665918829
177,97,2,2,2,6,0,1,0,1,2,233.80402363449085,256.0053358950726,743.9946641049272
178,97,2,2,2,6,0,1,0,1,2,231.46598339814588,255.11520906273046,744.8847909372694
179,96,2,2,2,6,1,1,0,2,2,227.74395427409863,255.43420278437998,744.56579721562
180,96,2,2,2,6,1,1,0,2,2,241.33437677824705,254.53453880687485,745.4654611931251
181,96,2,2,2,6,1,1,0,2,2,304.42066571686,253.82796792919,746.1720320708101
182,96,2,2,2,6,1,1,0,2,2,301.3764590596915,253.08280640603562,746.9171935939643
183,96,2,2,2,6,1,1,0,2,2,298.3626944690947,252.37622279731195,747.6237772026881
184,96,2,2,2,6,1,1,0,2,2,299.8716173994037,251.63106042182017,748.3689395781798
185,96,2,2,2,6,1,1,0,2,2,303.79183778978455,250.9244753929258,749.075524607074
186,96,2,2,2,6,1,1,0,2,2,300.7539194118869,250.25646416973254,749.7435358302678
187,96,2,2,2,6,1,1,0,2,2,297.7463802177679,249.47270212966922,750.5272978703309
188,96,2,2,2,6,1,1,0,2,2,294.76891641559035,248.84324383615362,751.1567561638466
189,96,2,2,2,6,1,1,0,2,2,291.8212272514341,248.21377982585503,751.7862201741449
190,96,2,2,2,6,1,1,0,2,2,288.9030149789199,247.5457262824149,752.4542737175852
191,96,2,2,2,6,1,1,0,2,2,286.01398482913083,246.87765572237265,753.1223442776276
192,96,2,2,2,6,1,1,0,2,2,288.11953630049044,246.24817284988717,753.7518271501131
193,96,2,2,2,6,1,1,0,2,2,300.7428734051737,245.58013849922716,754.4198615007728
194,96,2,2,2,6,1,1,0,2,2,297.73544467112214,244.95068195370274,755.0493180462976
195,96,2,2,2,6,1,1,0,2,2,303.5292012579909,244.35981827683952,755.6401817231609
196,96,2,2,2,6,1,1,0,2,2,311.28121194979957,243.73038007302046,756.2696199269798
197,96,2,2,2,6,1,1,0,2,2,308.16839983030144,243.10093110269483,756.8990688973053
198,96,2,2,2,6,1,1,0,2,2,305.08671583199856,242.51005006187253,757.4899499381281
199,96,2,2,2,6,1,1,0,2,2,302.03584867367863,241.84198575215285,758.1580142478474
200,96,2,2,2,6,1,1,0,2,2,312.16497688413233,241.2125343459238,758.7874656540761
201,96,2,2,2,6,1,1,0,2,2,309.99936152174564,240.5830793378839,759.4169206621158
202,96,2,2,2,6,1,1,0,2,2,306.89936790652825,239.87642500789062,760.1235749921096
203,96,2,2,2,6,1,1,0,2,2,303.83037422746287,239.16976522089112,760.8302347791092
